OrderID,OrderDate,Region,CustomerSegment,ProductCategory,SalesChannel,UnitsSold,UnitPrice,UnitCost,TotalRevenue,TotalCost,TotalProfit,ProfitMargin_Pct
1000997,2021-01-29,North America,B2C Retail,Enterprise Software,Online Portal,31,263,121,8153,3751,4402,54.0
1006893,2021-01-29,North America,B2B Enterprise,Server Hardware,Partner Network,29,638,455,18502,13195,5307,28.7
1003525,2021-01-29,EMEA,B2B Enterprise,Cloud Services,Partner Network,13,56,21,728,273,455,62.5
1007169,2021-01-29,North America,B2B Enterprise,Cloud Services,Direct Sales,25,48,29,1200,725,475,39.6
1008964,2021-01-29,North America,B2B Enterprise,Enterprise Software,Partner Network,31,237,101,7347,3131,4216,57.4
1009749,2021-01-30,North America,B2C Retail,Cloud Services,Direct Sales,36,51,29,1836,1044,792,43.1
1008262,2021-01-30,North America,B2B Enterprise,Server Hardware,Direct Sales,23,710,421,16330,9683,6647,40.7
1009774,2021-01-30,North America,B2B Enterprise,Consulting,Direct Sales,21,359,267,7539,5607,1932,25.6
1006042,2021-01-30,North America,Government,Server Hardware,Online Portal,47,836,446,39292,20962,18330,46.7
1005879,2021-01-30,North America,B2C Retail,Server Hardware,Online Portal,28,693,516,19404,14448,4956,25.5
1005662,2021-01-30,APAC,B2B Enterprise,Cloud Services,Direct Sales,25,54,30,1350,750,600,44.4
1001074,2021-01-31,APAC,B2B Enterprise,Server Hardware,Partner Network,34,799,527,27166,17918,9248,34.0
1008287,2021-01-31,North America,B2B Enterprise,Enterprise Software,Direct Sales,14,256,111,3584,1554,2030,56.6
1004654,2021-01-31,North America,SMB,Enterprise Software,Online Portal,32,276,135,8832,4320,4512,51.1
1009615,2021-01-31,North America,B2C Retail,Enterprise Software,Direct Sales,29,215,97,6235,2813,3422,54.9
1004707,2021-01-31,North America,B2B Enterprise,Enterprise Software,Partner Network,20,256,159,5120,3180,1940,37.9
1005119,2021-01-31,EMEA,B2B Enterprise,Server Hardware,Online Portal,33,677,420,22341,13860,8481,38.0
1000213,2021-01-31,North America,B2B Enterprise,Cloud Services,Direct Sales,31,43,18,1333,558,775,58.1
1002168,2021-02-01,APAC,B2C Retail,Cloud Services,Direct Sales,22,46,16,1012,352,660,65.2
1009842,2021-02-01,North America,B2C Retail,Cloud Services,Online Portal,19,52,22,988,418,570,57.7
1005422,2021-02-01,LATAM,SMB,Server Hardware,Partner Network,34,685,353,23290,12002,11288,48.5
1004327,2021-02-01,North America,B2C Retail,Enterprise Software,Partner Network,34,271,108,9214,3672,5542,60.1
1000879,2021-02-01,North America,B2B Enterprise,Cloud Services,Direct Sales,36,53,19,1908,684,1224,64.2
1005919,2021-02-02,LATAM,B2C Retail,Enterprise Software,Direct Sales,14,261,172,3654,2408,1246,34.1
1007172,2021-02-02,EMEA,SMB,Server Hardware,Online Portal,23,810,367,18630,8441,10189,54.7
1009280,2021-02-02,North America,B2C Retail,Server Hardware,Partner Network,36,701,410,25236,14760,10476,41.5
1008259,2021-02-02,EMEA,B2C Retail,Consulting,Direct Sales,27,399,256,10773,6912,3861,35.8
1002092,2021-02-02,APAC,B2C Retail,Cloud Services,Direct Sales,31,44,19,1364,589,775,56.8
1002298,2021-02-02,LATAM,B2B Enterprise,Cloud Services,Online Portal,31,56,27,1736,837,899,51.8
1002240,2021-02-02,EMEA,B2C Retail,Enterprise Software,Partner Network,26,266,114,6916,2964,3952,57.1
1001078,2021-02-02,North America,B2B Enterprise,Consulting,Online Portal,40,345,210,13800,8400,5400,39.1
1005581,2021-02-02,APAC,B2B Enterprise,Enterprise Software,Partner Network,35,269,165,9415,5775,3640,38.7
1007661,2021-02-02,EMEA,SMB,Cloud Services,Online Portal,26,53,23,1378,598,780,56.6
1006074,2021-02-02,APAC,B2C Retail,Enterprise Software,Online Portal,42,286,119,12012,4998,7014,58.4
1004202,2021-02-03,North America,B2C Retail,Consulting,Direct Sales,15,350,163,5250,2445,2805,53.4
1007129,2021-02-03,North America,B2B Enterprise,Enterprise Software,Partner Network,38,275,114,10450,4332,6118,58.5
1002199,2021-02-03,North America,SMB,Cloud Services,Partner Network,29,51,18,1479,522,957,64.7
1004861,2021-02-03,North America,B2C Retail,Enterprise Software,Direct Sales,16,214,84,3424,1344,2080,60.7
1001486,2021-02-03,EMEA,Government,Cloud Services,Online Portal,10,44,32,440,320,120,27.3
1009777,2021-02-03,APAC,B2C Retail,Enterprise Software,Direct Sales,26,250,119,6500,3094,3406,52.4
1002683,2021-02-03,North America,B2B Enterprise,Enterprise Software,Partner Network,32,263,116,8416,3712,4704,55.9
1009807,2021-02-03,North America,Government,Cloud Services,Direct Sales,34,46,18,1564,612,952,60.9
1005857,2021-02-03,North America,B2B Enterprise,Enterprise Software,Online Portal,19,257,93,4883,1767,3116,63.8
1001511,2021-02-03,EMEA,B2B Enterprise,Cloud Services,Partner Network,23,57,25,1311,575,736,56.1
1002245,2021-02-04,EMEA,B2B Enterprise,Server Hardware,Direct Sales,26,659,231,17134,6006,11128,64.9
1003969,2021-02-04,North America,B2C Retail,Cloud Services,Partner Network,37,49,17,1813,629,1184,65.3
1002788,2021-02-04,North America,SMB,Cloud Services,Partner Network,20,49,32,980,640,340,34.7
1008588,2021-02-04,EMEA,B2B Enterprise,Server Hardware,Partner Network,18,683,283,12294,5094,7200,58.6
1001827,2021-02-04,LATAM,B2C Retail,Enterprise Software,Partner Network,39,222,133,8658,5187,3471,40.1
1006402,2021-02-05,North America,SMB,Cloud Services,Partner Network,21,53,22,1113,462,651,58.5
1000633,2021-02-05,APAC,SMB,Server Hardware,Online Portal,20,751,469,15020,9380,5640,37.5
1006345,2021-02-05,EMEA,SMB,Cloud Services,Partner Network,25,47,17,1175,425,750,63.8
1002249,2021-02-05,North America,SMB,Cloud Services,Direct Sales,34,57,33,1938,1122,816,42.1
1009449,2021-02-05,APAC,Government,Consulting,Direct Sales,32,425,285,13600,9120,4480,32.9
1003529,2021-02-06,LATAM,B2B Enterprise,Server Hardware,Online Portal,14,805,476,11270,6664,4606,40.9
1008223,2021-02-06,EMEA,B2B Enterprise,Enterprise Software,Partner Network,29,227,134,6583,3886,2697,41.0
1003726,2021-02-06,LATAM,B2C Retail,Enterprise Software,Direct Sales,29,286,208,8294,6032,2262,27.3
1008317,2021-02-06,North America,SMB,Server Hardware,Online Portal,33,697,481,23001,15873,7128,31.0
1006577,2021-02-06,EMEA,B2C Retail,Server Hardware,Direct Sales,14,762,299,10668,4186,6482,60.8
1007152,2021-02-06,EMEA,B2C Retail,Cloud Services,Partner Network,16,45,29,720,464,256,35.6
1009123,2021-02-06,EMEA,B2B Enterprise,Cloud Services,Partner Network,25,44,24,1100,600,500,45.5
1001375,2021-02-07,North America,Government,Cloud Services,Partner Network,22,50,24,1100,528,572,52.0
1004995,2021-02-07,LATAM,SMB,Cloud Services,Partner Network,24,44,28,1056,672,384,36.4
1007264,2021-02-07,North America,B2B Enterprise,Cloud Services,Online Portal,23,47,26,1081,598,483,44.7
1005037,2021-02-07,North America,B2C Retail,Enterprise Software,Online Portal,18,279,154,5022,2772,2250,44.8
1004179,2021-02-08,North America,B2C Retail,Cloud Services,Online Portal,21,47,32,987,672,315,31.9
1007537,2021-02-08,North America,B2C Retail,Server Hardware,Direct Sales,3,671,493,2013,1479,534,26.5
1005338,2021-02-08,North America,B2B Enterprise,Enterprise Software,Direct Sales,21,213,128,4473,2688,1785,39.9
1006427,2021-02-08,EMEA,B2B Enterprise,Cloud Services,Direct Sales,40,46,18,1840,720,1120,60.9
1007605,2021-02-08,EMEA,B2C Retail,Server Hardware,Online Portal,17,668,410,11356,6970,4386,38.6
1001847,2021-02-08,North America,B2C Retail,Enterprise Software,Direct Sales,16,247,132,3952,2112,1840,46.6
1007533,2021-02-08,North America,B2C Retail,Cloud Services,Partner Network,20,47,34,940,680,260,27.7
1006698,2021-02-08,APAC,B2C Retail,Cloud Services,Online Portal,13,48,17,624,221,403,64.6
1001247,2021-02-08,North America,Government,Server Hardware,Online Portal,17,767,418,13039,7106,5933,45.5
1005798,2021-02-08,North America,SMB,Server Hardware,Partner Network,30,670,364,20100,10920,9180,45.7
1001468,2021-02-08,North America,B2B Enterprise,Server Hardware,Online Portal,13,845,495,10985,6435,4550,41.4
1004070,2021-02-08,EMEA,B2B Enterprise,Server Hardware,Partner Network,30,697,261,20910,7830,13080,62.6
1004765,2021-02-08,North America,B2B Enterprise,Enterprise Software,Online Portal,27,232,145,6264,3915,2349,37.5
1007217,2021-02-08,EMEA,B2B Enterprise,Cloud Services,Direct Sales,40,42,26,1680,1040,640,38.1
1005013,2021-02-09,North America,Government,Consulting,Direct Sales,22,421,267,9262,5874,3388,36.6
1004639,2021-02-09,APAC,Government,Cloud Services,Direct Sales,1,46,32,46,32,14,30.4
1003557,2021-02-09,EMEA,Government,Cloud Services,Online Portal,26,45,19,1170,494,676,57.8
1003050,2021-02-09,North America,Government,Cloud Services,Partner Network,11,50,20,550,220,330,60.0
1005874,2021-02-09,North America,B2C Retail,Enterprise Software,Partner Network,37,283,203,10471,7511,2960,28.3
1000544,2021-02-09,APAC,SMB,Consulting,Direct Sales,1,418,230,418,230,188,45.0
1000132,2021-02-09,North America,B2B Enterprise,Cloud Services,Partner Network,14,50,27,700,378,322,46.0
1007689,2021-02-10,APAC,B2C Retail,Cloud Services,Partner Network,23,55,40,1265,920,345,27.3
1006750,2021-02-10,EMEA,B2B Enterprise,Server Hardware,Direct Sales,33,757,436,24981,14388,10593,42.4
1008408,2021-02-10,LATAM,B2C Retail,Server Hardware,Direct Sales,18,661,233,11898,4194,7704,64.8
1004494,2021-02-10,North America,B2C Retail,Enterprise Software,Online Portal,33,226,97,7458,3201,4257,57.1
1008791,2021-02-10,North America,B2C Retail,Enterprise Software,Direct Sales,20,258,171,5160,3420,1740,33.7
1007194,2021-02-10,EMEA,B2C Retail,Server Hardware,Online Portal,32,798,516,25536,16512,9024,35.3
1000500,2021-02-10,APAC,B2B Enterprise,Server Hardware,Partner Network,34,725,409,24650,13906,10744,43.6
1006638,2021-02-10,North America,SMB,Cloud Services,Direct Sales,21,49,32,1029,672,357,34.7
1003574,2021-02-10,EMEA,B2C Retail,Enterprise Software,Direct Sales,12,270,188,3240,2256,984,30.4
1003099,2021-02-10,North America,B2C Retail,Server Hardware,Partner Network,30,641,285,19230,8550,10680,55.5
1006646,2021-02-11,LATAM,B2C Retail,Enterprise Software,Online Portal,30,237,129,7110,3870,3240,45.6
1001504,2021-02-11,North America,B2C Retail,Consulting,Online Portal,23,405,162,9315,3726,5589,60.0
1003326,2021-02-11,LATAM,B2C Retail,Enterprise Software,Direct Sales,24,270,172,6480,4128,2352,36.3
1003182,2021-02-11,LATAM,B2C Retail,Cloud Services,Partner Network,13,44,21,572,273,299,52.3
1000553,2021-02-11,EMEA,B2C Retail,Enterprise Software,Online Portal,27,255,111,6885,2997,3888,56.5
1003398,2021-02-11,EMEA,B2C Retail,Server Hardware,Direct Sales,47,812,555,38164,26085,12079,31.7
1007229,2021-02-12,North America,SMB,Server Hardware,Partner Network,31,738,407,22878,12617,10261,44.9
1000764,2021-02-12,North America,B2C Retail,Cloud Services,Direct Sales,36,56,23,2016,828,1188,58.9
1001257,2021-02-12,EMEA,Government,Cloud Services,Partner Network,29,51,35,1479,1015,464,31.4
1009328,2021-02-12,North America,B2C Retail,Enterprise Software,Direct Sales,27,250,111,6750,2997,3753,55.6
1007060,2021-02-12,North America,B2C Retail,Consulting,Direct Sales,40,340,194,13600,7760,5840,42.9
1006876,2021-02-12,LATAM,B2B Enterprise,Cloud Services,Partner Network,30,54,21,1620,630,990,61.1
1007916,2021-02-12,EMEA,B2B Enterprise,Enterprise Software,Partner Network,22,234,155,5148,3410,1738,33.8
1006801,2021-02-13,EMEA,B2C Retail,Server Hardware,Partner Network,15,734,503,11010,7545,3465,31.5
1009308,2021-02-13,North America,B2C Retail,Server Hardware,Online Portal,27,653,333,17631,8991,8640,49.0
1001053,2021-02-13,EMEA,B2B Enterprise,Cloud Services,Partner Network,27,53,29,1431,783,648,45.3
1006167,2021-02-13,EMEA,Government,Server Hardware,Partner Network,23,685,370,15755,8510,7245,46.0
1009079,2021-02-13,EMEA,B2C Retail,Consulting,Direct Sales,8,340,124,2720,992,1728,63.5
1008325,2021-02-13,APAC,Government,Server Hardware,Online Portal,41,685,413,28085,16933,11152,39.7
1004736,2021-02-13,North America,B2C Retail,Cloud Services,Direct Sales,17,46,32,782,544,238,30.4
1009355,2021-02-13,EMEA,Government,Cloud Services,Direct Sales,29,45,30,1305,870,435,33.3
1000164,2021-02-13,EMEA,B2C Retail,Server Hardware,Partner Network,34,762,522,25908,17748,8160,31.5
1003009,2021-02-14,APAC,B2B Enterprise,Cloud Services,Partner Network,20,45,31,900,620,280,31.1
1009211,2021-02-14,APAC,B2C Retail,Cloud Services,Direct Sales,15,50,19,750,285,465,62.0
1008705,2021-02-14,North America,B2C Retail,Enterprise Software,Partner Network,31,229,139,7099,4309,2790,39.3
1000952,2021-02-14,EMEA,B2B Enterprise,Enterprise Software,Partner Network,12,274,183,3288,2196,1092,33.2
1005028,2021-02-14,EMEA,B2B Enterprise,Server Hardware,Direct Sales,37,784,527,29008,19499,9509,32.8
1003562,2021-02-14,North America,B2B Enterprise,Enterprise Software,Partner Network,3,245,124,735,372,363,49.4
1002042,2021-02-14,North America,B2B Enterprise,Server Hardware,Partner Network,19,839,613,15941,11647,4294,26.9
1007912,2021-02-14,EMEA,B2C Retail,Enterprise Software,Direct Sales,22,256,145,5632,3190,2442,43.4
1004870,2021-02-14,EMEA,B2B Enterprise,Enterprise Software,Online Portal,55,287,159,15785,8745,7040,44.6
1003110,2021-02-14,LATAM,SMB,Consulting,Partner Network,13,360,132,4680,1716,2964,63.3
1007187,2021-02-14,North America,Government,Enterprise Software,Online Portal,46,256,107,11776,4922,6854,58.2
1009918,2021-02-14,LATAM,B2C Retail,Consulting,Direct Sales,23,431,310,9913,7130,2783,28.1
1004643,2021-02-15,North America,B2B Enterprise,Server Hardware,Partner Network,38,844,577,32072,21926,10146,31.6
1006171,2021-02-15,North America,B2B Enterprise,Consulting,Direct Sales,26,394,219,10244,5694,4550,44.4
1006648,2021-02-15,North America,B2C Retail,Enterprise Software,Partner Network,36,254,169,9144,6084,3060,33.5
1004164,2021-02-15,North America,B2C Retail,Server Hardware,Direct Sales,20,691,434,13820,8680,5140,37.2
1006159,2021-02-16,APAC,B2B Enterprise,Enterprise Software,Online Portal,9,287,136,2583,1224,1359,52.6
1009710,2021-02-16,EMEA,B2B Enterprise,Cloud Services,Direct Sales,14,55,39,770,546,224,29.1
1002076,2021-02-16,EMEA,B2B Enterprise,Cloud Services,Partner Network,31,52,20,1612,620,992,61.5
1002499,2021-02-16,EMEA,B2C Retail,Server Hardware,Online Portal,28,652,435,18256,12180,6076,33.3
1004986,2021-02-16,North America,B2B Enterprise,Cloud Services,Partner Network,22,46,33,1012,726,286,28.3
1006258,2021-02-16,North America,B2C Retail,Cloud Services,Partner Network,14,44,31,616,434,182,29.5
1005405,2021-02-16,North America,B2B Enterprise,Enterprise Software,Partner Network,25,258,179,6450,4475,1975,30.6
1007548,2021-02-17,North America,B2C Retail,Enterprise Software,Direct Sales,32,255,131,8160,4192,3968,48.6
1004533,2021-02-17,APAC,B2C Retail,Cloud Services,Partner Network,16,55,38,880,608,272,30.9
1008082,2021-02-17,North America,SMB,Server Hardware,Partner Network,19,855,309,16245,5871,10374,63.9
1009900,2021-02-17,LATAM,B2C Retail,Cloud Services,Online Portal,34,50,20,1700,680,1020,60.0
1007722,2021-02-17,EMEA,B2C Retail,Server Hardware,Direct Sales,26,806,461,20956,11986,8970,42.8
1008776,2021-02-17,North America,B2C Retail,Cloud Services,Partner Network,21,53,32,1113,672,441,39.6
1006877,2021-02-17,EMEA,B2C Retail,Cloud Services,Partner Network,17,55,34,935,578,357,38.2
1009945,2021-02-17,North America,SMB,Cloud Services,Direct Sales,7,46,23,322,161,161,50.0
1001759,2021-02-17,EMEA,B2B Enterprise,Cloud Services,Direct Sales,38,52,18,1976,684,1292,65.4
1007389,2021-02-17,APAC,B2C Retail,Consulting,Partner Network,33,404,146,13332,4818,8514,63.9
1009583,2021-02-18,LATAM,B2C Retail,Cloud Services,Partner Network,27,43,19,1161,513,648,55.8
1003951,2021-02-18,North America,B2C Retail,Cloud Services,Direct Sales,16,48,20,768,320,448,58.3
1002912,2021-02-18,North America,B2C Retail,Consulting,Direct Sales,17,388,200,6596,3400,3196,48.5
1000359,2021-02-18,North America,B2C Retail,Cloud Services,Online Portal,16,56,29,896,464,432,48.2
1008352,2021-02-18,North America,B2C Retail,Cloud Services,Partner Network,29,47,33,1363,957,406,29.8
1005746,2021-02-18,EMEA,B2C Retail,Server Hardware,Online Portal,21,726,465,15246,9765,5481,36.0
1006079,2021-02-19,North America,B2C Retail,Cloud Services,Direct Sales,38,55,29,2090,1102,988,47.3
1007766,2021-02-19,EMEA,Government,Enterprise Software,Online Portal,50,285,197,14250,9850,4400,30.9
1009365,2021-02-19,LATAM,SMB,Enterprise Software,Online Portal,9,236,162,2124,1458,666,31.4
1005295,2021-02-19,LATAM,B2C Retail,Server Hardware,Partner Network,23,644,346,14812,7958,6854,46.3
1007553,2021-02-19,APAC,B2B Enterprise,Server Hardware,Online Portal,13,688,498,8944,6474,2470,27.6
1004962,2021-02-19,EMEA,Government,Cloud Services,Direct Sales,23,55,21,1265,483,782,61.8
1000434,2021-02-20,EMEA,SMB,Server Hardware,Partner Network,40,790,448,31600,17920,13680,43.3
1008010,2021-02-20,APAC,Government,Server Hardware,Direct Sales,22,761,448,16742,9856,6886,41.1
1002474,2021-02-20,APAC,B2B Enterprise,Consulting,Online Portal,28,437,231,12236,6468,5768,47.1
1006245,2021-02-20,EMEA,B2B Enterprise,Enterprise Software,Online Portal,29,239,87,6931,2523,4408,63.6
1000341,2021-02-20,EMEA,B2C Retail,Enterprise Software,Partner Network,27,244,97,6588,2619,3969,60.2
1007523,2021-02-20,LATAM,B2C Retail,Server Hardware,Partner Network,29,696,339,20184,9831,10353,51.3
1003925,2021-02-20,LATAM,B2B Enterprise,Cloud Services,Direct Sales,21,56,21,1176,441,735,62.5
1006223,2021-02-21,LATAM,SMB,Cloud Services,Online Portal,43,42,28,1806,1204,602,33.3
1003826,2021-02-21,North America,B2C Retail,Server Hardware,Direct Sales,13,706,376,9178,4888,4290,46.7
1005848,2021-02-21,EMEA,Government,Cloud Services,Partner Network,15,43,28,645,420,225,34.9
1009884,2021-02-21,APAC,SMB,Enterprise Software,Direct Sales,30,272,99,8160,2970,5190,63.6
1000001,2021-02-21,APAC,B2C Retail,Consulting,Partner Network,23,355,137,8165,3151,5014,61.4
1005176,2021-02-21,North America,B2B Enterprise,Server Hardware,Partner Network,11,759,298,8349,3278,5071,60.7
1007752,2021-02-21,North America,B2B Enterprise,Enterprise Software,Online Portal,33,218,127,7194,4191,3003,41.7
1001008,2021-02-21,EMEA,B2B Enterprise,Cloud Services,Direct Sales,35,50,25,1750,875,875,50.0
1005375,2021-02-21,North America,SMB,Cloud Services,Partner Network,32,44,27,1408,864,544,38.6
1000568,2021-02-22,North America,B2C Retail,Cloud Services,Partner Network,6,47,32,282,192,90,31.9
1009877,2021-02-22,EMEA,Government,Enterprise Software,Online Portal,11,235,133,2585,1463,1122,43.4
1003224,2021-02-22,North America,B2C Retail,Server Hardware,Partner Network,27,717,450,19359,12150,7209,37.2
1001072,2021-02-22,North America,B2C Retail,Consulting,Partner Network,25,382,264,9550,6600,2950,30.9
1000761,2021-02-22,North America,B2B Enterprise,Enterprise Software,Partner Network,26,246,111,6396,2886,3510,54.9
1008575,2021-02-22,North America,B2C Retail,Server Hardware,Direct Sales,29,827,325,23983,9425,14558,60.7
1003441,2021-02-22,North America,SMB,Consulting,Direct Sales,18,418,222,7524,3996,3528,46.9
1004546,2021-02-23,EMEA,B2B Enterprise,Server Hardware,Direct Sales,23,713,479,16399,11017,5382,32.8
1003061,2021-02-23,North America,B2C Retail,Enterprise Software,Partner Network,21,283,142,5943,2982,2961,49.8
1009843,2021-02-23,APAC,B2B Enterprise,Enterprise Software,Direct Sales,12,269,118,3228,1416,1812,56.1
1008872,2021-02-23,North America,SMB,Consulting,Direct Sales,7,374,141,2618,987,1631,62.3
