customer_id,tenure_months,contract_type,network_type,monthly_bill,total_call_duration,days_since_recharge,network_drops,complaints,churn_label,avg_calls_per_month,frustration_index,contract_type_encoded,network_type_encoded,churn_probability,Customer_Segment
TEL-10235,24,Month-to-Month,4G,103.83,526,28,0,1,0,21.04,3.0,2,0,0.2310047121033817,Loyal
TEL-10236,60,1-Year,5G,59.76,459,43,0,0,0,7.52,0.0,0,1,0.021421198787550597,Loyal
TEL-10237,34,Month-to-Month,4G,38.17,216,20,0,1,0,6.17,3.0,2,0,0.17434940210566657,Loyal
TEL-10238,7,Month-to-Month,4G,107.93,577,47,3,1,1,72.13,7.5,2,0,0.45339788773963435,Loyal
TEL-10239,29,2-Year,5G,44.66,750,26,1,0,0,25.0,1.5,1,1,0.014891573429413522,Loyal
TEL-10240,15,2-Year,4G,76.13,399,34,2,1,0,24.94,6.0,1,0,0.1338798549827246,Loyal
TEL-10241,68,Month-to-Month,5G,58.82,324,36,0,3,0,4.7,9.0,2,1,0.21288480994166137,At Risk
TEL-10242,5,1-Year,4G,69.73,246,20,2,0,0,41.0,3.0,0,0,0.05887800192566437,Loyal
TEL-10243,62,1-Year,5G,65.97,168,43,0,0,0,2.67,0.0,0,1,0.019833169733952015,Loyal
TEL-10244,50,1-Year,5G,105.38,507,31,0,0,0,9.94,0.0,0,1,0.01979606967113406,Loyal
TEL-10245,29,2-Year,4G,110.79,563,28,2,0,0,18.77,3.0,1,0,0.04249847465959748,Loyal
TEL-10246,59,1-Year,4G,116.02,584,32,1,2,0,9.73,7.5,0,0,0.10326385517831253,Loyal
TEL-10247,42,1-Year,4G,52.17,570,35,0,0,0,13.26,0.0,0,0,0.03194535498448837,Loyal
TEL-10248,27,Month-to-Month,4G,115.48,0,94,1,1,1,0.0,4.5,2,0,0.992127659574468,Dormant
TEL-10249,18,Month-to-Month,4G,119.24,686,8,1,2,0,36.11,7.5,2,0,0.3910818495666398,Loyal
TEL-10250,41,Month-to-Month,5G,23.89,438,34,6,0,0,10.43,9.0,2,1,0.2517564004290702,At Risk
TEL-10251,60,1-Year,4G,63.01,713,22,3,2,0,11.69,10.5,0,0,0.13929648230785566,At Risk
TEL-10252,46,Month-to-Month,4G,40.71,501,35,1,2,0,10.66,7.5,2,0,0.346678071660033,Loyal
TEL-10253,67,1-Year,4G,71.57,409,27,0,3,0,6.01,9.0,0,0,0.112963851046485,At Risk
TEL-10254,70,Month-to-Month,4G,25.46,336,17,0,0,0,4.73,0.0,2,0,0.16282499818290463,Loyal
TEL-10255,69,1-Year,5G,95.91,628,30,3,0,0,8.97,4.5,0,1,0.018782181688297955,Loyal
TEL-10256,16,2-Year,4G,95.42,718,10,2,0,0,42.24,3.0,1,0,0.06218248471475599,Loyal
TEL-10257,11,1-Year,4G,82.84,163,25,5,1,1,13.58,10.5,0,0,0.3042482268087693,At Risk
TEL-10258,66,1-Year,4G,89.72,451,45,5,1,0,6.73,10.5,0,0,0.12928683367883273,At Risk
TEL-10259,13,1-Year,4G,41.34,358,32,0,1,0,25.57,3.0,0,0,0.0751816940558125,Loyal
TEL-10260,32,Month-to-Month,4G,58.72,440,30,3,1,0,13.33,7.5,2,0,0.36187531132246237,Loyal
TEL-10261,49,Month-to-Month,5G,74.07,233,21,1,0,0,4.66,1.5,2,1,0.07545226861775295,Loyal
TEL-10262,20,Month-to-Month,5G,87.72,276,38,3,0,1,13.14,4.5,2,1,0.17209423358728382,Loyal
TEL-10263,51,2-Year,5G,21.22,444,29,1,0,0,8.54,1.5,1,1,0.017001595591183957,Loyal
TEL-10264,69,Month-to-Month,5G,26.84,394,37,1,1,0,5.63,4.5,2,1,0.10251201817340486,Loyal
TEL-10265,54,2-Year,4G,93.35,539,24,3,1,0,9.8,7.5,1,0,0.12408265380762468,Loyal
TEL-10266,62,2-Year,4G,71.87,465,18,2,1,0,7.38,6.0,1,0,0.054355768078628436,Loyal
TEL-10267,35,Month-to-Month,4G,46.85,642,15,6,1,1,17.83,12.0,2,0,0.3981554044769346,At Risk
TEL-10268,19,Month-to-Month,4G,82.36,305,36,0,3,1,15.25,9.0,2,0,0.4827698976700727,At Risk
TEL-10269,59,1-Year,4G,79.77,467,30,1,1,0,7.78,4.5,0,0,0.02712928793290051,Loyal
TEL-10270,49,Month-to-Month,4G,74.2,613,42,2,0,0,12.26,3.0,2,0,0.1666420313884046,Loyal
TEL-10271,25,Month-to-Month,5G,63.4,434,11,2,0,0,16.69,3.0,2,1,0.07962350680098126,Loyal
TEL-10272,40,Month-to-Month,5G,85.4,354,9,0,0,0,8.63,0.0,2,1,0.06516624491662507,Loyal
TEL-10273,36,2-Year,4G,113.27,289,30,1,1,0,7.81,4.5,1,0,0.02860932425898404,Loyal
TEL-10274,6,Month-to-Month,5G,99.97,628,24,4,2,1,89.71,12.0,2,1,0.381380183036535,At Risk
TEL-10275,60,Month-to-Month,5G,103.36,989,27,0,1,0,16.21,3.0,2,1,0.07358285337302373,Loyal
TEL-10276,7,Month-to-Month,4G,25.62,618,27,0,1,0,77.25,3.0,2,0,0.27205204556969564,Loyal
TEL-10277,5,Month-to-Month,4G,98.65,621,33,1,2,1,103.5,7.5,2,0,0.4558483652025784,Loyal
TEL-10278,25,Month-to-Month,4G,55.69,657,23,3,0,0,25.27,4.5,2,0,0.17957108750963072,Loyal
TEL-10279,39,Month-to-Month,4G,43.18,595,25,0,2,1,14.88,6.0,2,0,0.22524195853795398,Loyal
TEL-10280,67,2-Year,4G,61.45,151,17,2,0,0,2.22,3.0,1,0,0.024576449457224873,Loyal
TEL-10281,18,2-Year,4G,49.68,190,33,1,1,0,10.0,4.5,1,0,0.056931386995996064,Loyal
TEL-10282,28,Month-to-Month,4G,51.1,423,21,0,0,0,14.59,0.0,2,0,0.18250677495450782,Loyal
TEL-10283,19,Month-to-Month,5G,87.9,723,22,0,0,0,36.15,0.0,2,1,0.13120223458228344,Loyal
TEL-10284,48,Month-to-Month,5G,80.56,449,20,0,1,0,9.16,3.0,2,1,0.06736927513378883,Loyal
TEL-10285,53,Month-to-Month,4G,97.65,654,31,2,0,0,12.11,3.0,2,0,0.1727833423201525,Loyal
TEL-10286,56,2-Year,5G,103.61,554,31,1,0,0,9.72,1.5,1,1,0.021056451442421995,Loyal
TEL-10287,3,2-Year,5G,21.34,763,17,0,0,0,190.75,0.0,1,1,0.03793705551295472,Loyal
TEL-10288,36,Month-to-Month,4G,104.79,554,28,1,0,0,14.97,1.5,2,0,0.18850388322381612,Loyal
TEL-10289,3,Month-to-Month,4G,55.05,406,26,0,0,0,101.5,0.0,2,0,0.26898222706785074,Loyal
TEL-10290,2,1-Year,4G,86.17,469,27,3,1,0,156.33,7.5,0,0,0.14766344916629504,Loyal
TEL-10291,45,1-Year,4G,55.02,668,35,0,0,0,14.52,0.0,0,0,0.03427050188276422,Loyal
TEL-10292,58,Month-to-Month,4G,110.82,581,42,2,2,0,9.85,9.0,2,0,0.33090311849934223,At Risk
TEL-10293,54,Month-to-Month,5G,58.62,311,31,1,2,0,5.65,7.5,2,1,0.2088517693378657,Loyal
TEL-10294,50,Month-to-Month,4G,58.28,576,38,3,0,0,11.29,4.5,2,0,0.16590478704103973,Loyal
TEL-10295,45,1-Year,4G,102.59,235,25,2,2,1,5.11,9.0,0,0,0.1264567831938347,At Risk
TEL-10296,33,Month-to-Month,5G,63.23,552,12,0,1,0,16.24,3.0,2,1,0.06374569274291168,Loyal
TEL-10297,18,Month-to-Month,5G,104.49,570,12,0,0,0,30.0,0.0,2,1,0.13522206716325316,Loyal
TEL-10298,35,1-Year,5G,77.12,338,16,6,2,0,9.39,15.0,0,1,0.11537030747961576,At Risk
TEL-10299,35,Month-to-Month,4G,21.57,345,39,0,0,1,9.58,0.0,2,0,0.18547118996594633,Loyal
TEL-10300,68,Month-to-Month,4G,119.07,447,43,2,0,0,6.48,3.0,2,0,0.17033531262627088,Loyal
TEL-10301,69,2-Year,4G,83.31,122,14,1,2,0,1.74,7.5,1,0,0.12464535137472833,Loyal
TEL-10302,27,2-Year,5G,87.75,583,26,0,0,0,20.82,0.0,1,1,0.014449440244498452,Loyal
TEL-10303,64,Month-to-Month,4G,101.03,299,24,0,0,0,4.6,0.0,2,0,0.1701027653404989,Loyal
TEL-10304,59,1-Year,4G,89.96,562,32,6,0,0,9.37,9.0,0,0,0.12722867391228537,At Risk
TEL-10305,36,Month-to-Month,4G,27.86,437,30,1,1,1,11.81,4.5,2,0,0.17843870637962966,Loyal
TEL-10306,46,1-Year,4G,85.9,564,24,4,0,0,12.0,6.0,0,0,0.05312596797018226,Loyal
TEL-10307,57,2-Year,4G,66.5,422,26,7,2,0,7.28,16.5,1,0,0.19491529536331068,At Risk
TEL-10308,58,Month-to-Month,4G,42.94,240,25,0,0,1,4.07,0.0,2,0,0.1543448224124622,Loyal
TEL-10309,56,2-Year,4G,35.56,581,15,0,0,0,10.19,0.0,1,0,0.030433109719753597,Loyal
TEL-10310,26,Month-to-Month,5G,100.9,438,18,3,0,0,16.22,4.5,2,1,0.07305089481176556,Loyal
TEL-10311,69,Month-to-Month,5G,67.85,394,38,0,0,0,5.63,0.0,2,1,0.09031566130872104,Loyal
TEL-10312,55,2-Year,4G,25.7,322,4,2,0,0,5.75,3.0,1,0,0.03706187149129708,Loyal
TEL-10313,39,Month-to-Month,4G,76.26,502,24,1,1,0,12.55,4.5,2,0,0.17198870863079183,Loyal
TEL-10314,16,Month-to-Month,5G,52.82,734,25,0,0,0,43.18,0.0,2,1,0.14270497206094845,Loyal
TEL-10315,54,Month-to-Month,4G,42.98,185,36,2,0,0,3.36,3.0,2,0,0.14326850830957877,Loyal
TEL-10316,22,Month-to-Month,4G,80.39,734,48,0,1,1,31.91,3.0,2,0,0.27545963990344846,Loyal
TEL-10317,69,Month-to-Month,5G,37.51,334,34,0,2,1,4.77,6.0,2,1,0.17388580009975108,Loyal
TEL-10318,49,Month-to-Month,5G,82.73,404,32,1,0,0,8.08,1.5,2,1,0.06857635767244705,Loyal
TEL-10319,8,Month-to-Month,4G,112.45,564,41,0,1,0,62.67,3.0,2,0,0.3044528984747423,Loyal
TEL-10320,13,Month-to-Month,5G,96.94,675,24,0,0,0,48.21,0.0,2,1,0.14601815355204117,Loyal
TEL-10321,53,1-Year,5G,25.02,0,93,1,2,1,0.0,7.5,0,1,0.9814754098360656,Dormant
TEL-10322,57,Month-to-Month,4G,38.91,533,32,1,0,1,9.19,1.5,2,0,0.17079149907912933,Loyal
TEL-10323,40,Month-to-Month,4G,112.91,404,26,0,2,0,9.85,6.0,2,0,0.20747333587838784,Loyal
TEL-10324,66,Month-to-Month,4G,86.79,482,30,1,1,0,7.19,4.5,2,0,0.1674451926296746,Loyal
TEL-10325,49,2-Year,5G,48.16,648,38,1,4,0,12.96,13.5,1,1,0.08793026387424635,At Risk
TEL-10326,48,Month-to-Month,4G,103.46,596,26,0,0,1,12.16,0.0,2,0,0.17609818493692442,Loyal
TEL-10327,34,2-Year,4G,38.94,539,35,0,0,0,15.4,0.0,1,0,0.0368867304709706,Loyal
TEL-10328,53,1-Year,4G,44.95,609,32,0,1,0,11.28,3.0,0,0,0.03043162726698981,Loyal
TEL-10329,3,Month-to-Month,5G,54.21,683,25,0,1,0,170.75,3.0,2,1,0.1429996443344127,Loyal
TEL-10330,52,Month-to-Month,4G,93.39,672,46,0,0,1,12.68,0.0,2,0,0.17072347612689778,Loyal
TEL-10331,21,Month-to-Month,4G,102.1,0,114,4,0,1,0.0,6.0,2,0,1.0,Dormant
TEL-10332,53,1-Year,4G,66.4,727,34,0,1,0,13.46,3.0,0,0,0.031395070460281733,Loyal
TEL-10333,61,Month-to-Month,4G,44.62,705,24,0,1,0,11.37,3.0,2,0,0.17687889633716206,Loyal
TEL-10334,22,Month-to-Month,4G,42.65,287,34,1,0,0,12.48,1.5,2,0,0.240211909234962,Loyal
TEL-10335,47,Month-to-Month,4G,25.18,322,29,3,0,0,6.71,4.5,2,0,0.17807704396026797,Loyal
TEL-10336,27,Month-to-Month,4G,98.15,369,21,0,1,1,13.18,3.0,2,0,0.197215875176649,Loyal
TEL-10337,6,2-Year,4G,36.12,524,28,1,1,0,74.86,4.5,1,0,0.06252365339539613,Loyal
TEL-10338,35,Month-to-Month,4G,27.68,607,7,1,2,0,16.86,7.5,2,0,0.3271126030332103,Loyal
TEL-10339,32,Month-to-Month,4G,95.0,849,47,0,0,0,25.73,0.0,2,0,0.1777664306666259,Loyal
TEL-10340,4,Month-to-Month,5G,61.92,272,31,1,1,0,54.4,4.5,2,1,0.1355582295733626,Loyal
TEL-10341,57,2-Year,5G,48.57,459,22,0,1,0,7.91,3.0,1,1,0.020457256258397685,Loyal
TEL-10342,56,1-Year,4G,104.47,204,16,4,0,0,3.58,6.0,0,0,0.046476667370291824,Loyal
TEL-10343,63,Month-to-Month,4G,47.2,485,32,2,0,0,7.58,3.0,2,0,0.1669664772974569,Loyal
TEL-10344,11,Month-to-Month,5G,65.44,473,14,1,0,0,39.42,1.5,2,1,0.13703538281743533,Loyal
TEL-10345,30,Month-to-Month,4G,97.63,528,17,1,1,0,17.03,4.5,2,0,0.18595947187352174,Loyal
TEL-10346,48,1-Year,4G,36.3,443,22,4,3,0,9.04,15.0,0,0,0.18441524625756858,At Risk
TEL-10347,18,Month-to-Month,4G,105.8,396,38,0,1,0,20.84,3.0,2,0,0.2874424405585811,Loyal
TEL-10348,27,Month-to-Month,4G,90.94,571,25,0,0,0,20.39,0.0,2,0,0.17661932197083008,Loyal
TEL-10349,36,1-Year,4G,101.73,202,21,4,0,0,5.46,6.0,0,0,0.04912446074774546,Loyal
TEL-10350,67,Month-to-Month,4G,68.44,575,46,0,0,0,8.46,0.0,2,0,0.16848446194402697,Loyal
TEL-10351,2,1-Year,4G,60.85,441,29,0,0,0,147.0,0.0,0,0,0.06201553383644343,Loyal
TEL-10352,22,1-Year,4G,53.73,389,24,0,1,0,16.91,3.0,0,0,0.05868372898672786,Loyal
TEL-10353,5,Month-to-Month,4G,35.63,382,41,2,0,1,63.67,3.0,2,0,0.27163119399783936,Loyal
TEL-10354,19,Month-to-Month,5G,36.91,686,20,1,1,0,34.3,4.5,2,1,0.16859907516098957,Loyal
TEL-10355,17,Month-to-Month,4G,70.07,481,28,1,0,1,26.72,1.5,2,0,0.26910392666321686,Loyal
TEL-10356,65,Month-to-Month,4G,85.21,599,34,1,0,1,9.08,1.5,2,0,0.1730116051418041,Loyal
TEL-10357,67,2-Year,4G,87.65,750,43,2,0,0,11.03,3.0,1,0,0.03497156628568435,Loyal
TEL-10358,40,Month-to-Month,4G,52.38,685,41,0,1,0,16.71,3.0,2,0,0.16868812031728894,Loyal
TEL-10359,32,Month-to-Month,5G,67.85,468,33,1,0,0,14.18,1.5,2,1,0.08062023889478497,Loyal
TEL-10360,65,Month-to-Month,4G,87.28,491,45,2,2,0,7.44,9.0,2,0,0.3375144179192956,At Risk
TEL-10361,21,Month-to-Month,4G,26.94,529,20,0,3,1,24.05,9.0,2,0,0.4645577836908663,At Risk
TEL-10362,61,Month-to-Month,4G,110.03,0,118,2,3,1,0.0,12.0,2,0,0.9948408710217755,Dormant
TEL-10363,70,2-Year,4G,88.46,487,1,0,2,0,6.86,6.0,1,0,0.07197309656607263,Loyal
TEL-10364,17,2-Year,4G,75.44,699,30,0,1,0,38.83,3.0,1,0,0.07505658292656531,Loyal
TEL-10365,39,Month-to-Month,4G,118.73,712,3,4,4,0,17.8,18.0,2,0,0.3979360615128037,At Risk
TEL-10366,29,Month-to-Month,4G,105.96,748,35,0,1,0,24.93,3.0,2,0,0.18083823555008183,Loyal
TEL-10367,19,Month-to-Month,5G,93.02,322,32,0,0,0,16.1,0.0,2,1,0.126367395963165,Loyal
TEL-10368,42,Month-to-Month,4G,72.36,352,17,0,1,0,8.19,3.0,2,0,0.17059893952740018,Loyal
TEL-10369,11,Month-to-Month,4G,83.78,795,27,0,0,0,66.25,0.0,2,0,0.2649975665543192,Loyal
TEL-10370,7,Month-to-Month,5G,84.1,295,26,2,0,0,36.88,3.0,2,1,0.14829731929834047,Loyal
TEL-10371,13,Month-to-Month,4G,96.65,346,40,2,0,0,24.71,3.0,2,0,0.28418574762707516,Loyal
TEL-10372,23,2-Year,4G,51.8,225,37,3,0,0,9.38,4.5,1,0,0.06171231255037783,Loyal
TEL-10373,30,Month-to-Month,4G,114.1,479,38,8,0,0,15.45,12.0,2,0,0.39921078395935106,At Risk
TEL-10374,7,Month-to-Month,4G,84.88,866,22,1,0,0,108.25,1.5,2,0,0.2577746914486301,Loyal
TEL-10375,43,Month-to-Month,5G,89.82,384,25,0,0,0,8.73,0.0,2,1,0.06584620697741479,Loyal
TEL-10376,28,Month-to-Month,4G,49.63,488,27,1,0,1,16.83,1.5,2,0,0.1722529320863547,Loyal
TEL-10377,30,Month-to-Month,5G,51.5,291,17,0,1,0,9.39,3.0,2,1,0.06632044567711269,Loyal
TEL-10378,24,Month-to-Month,4G,60.54,895,33,5,1,1,35.8,10.5,2,0,0.45900204584252113,At Risk
TEL-10379,21,Month-to-Month,5G,21.29,554,13,0,1,1,25.18,3.0,2,1,0.17098592094084517,Loyal
TEL-10380,38,Month-to-Month,4G,41.63,408,27,3,2,0,10.46,10.5,2,0,0.38670446674446174,At Risk
TEL-10381,6,Month-to-Month,5G,66.61,454,27,0,2,1,64.86,6.0,2,1,0.14013802882945858,Loyal
TEL-10382,58,Month-to-Month,4G,38.48,521,21,2,0,0,8.83,3.0,2,0,0.1691908385529009,Loyal
TEL-10383,10,Month-to-Month,4G,40.23,419,26,1,0,0,38.09,1.5,2,0,0.2701704776221675,Loyal
TEL-10384,67,Month-to-Month,4G,27.12,0,74,4,0,1,0.0,6.0,2,0,0.9950877192982456,Dormant
TEL-10385,44,1-Year,5G,24.56,431,25,0,0,0,9.58,0.0,0,1,0.019367054518926948,Loyal
TEL-10386,69,Month-to-Month,5G,114.9,449,17,1,0,1,6.41,1.5,2,1,0.13211564339182885,Loyal
TEL-10387,68,Month-to-Month,4G,37.71,729,34,0,0,0,10.57,0.0,2,0,0.18209851340033012,Loyal
TEL-10388,45,1-Year,4G,67.51,365,14,3,4,0,7.93,16.5,0,0,0.23119609385283313,At Risk
TEL-10389,51,Month-to-Month,4G,93.97,474,28,0,2,1,9.12,6.0,2,0,0.211515731324526,Loyal
TEL-10390,49,Month-to-Month,4G,115.72,545,35,1,1,0,10.9,4.5,2,0,0.1790815695459292,Loyal
TEL-10391,45,1-Year,5G,33.3,705,16,1,0,0,15.33,1.5,0,1,0.01819306740863264,Loyal
TEL-10392,23,Month-to-Month,4G,51.5,419,35,1,0,0,17.46,1.5,2,0,0.2659211821640012,Loyal
TEL-10393,40,Month-to-Month,4G,81.01,333,27,0,0,0,8.12,0.0,2,0,0.17143112225008977,Loyal
TEL-10394,38,Month-to-Month,4G,29.13,0,108,0,0,1,0.0,0.0,2,0,1.0,Dormant
TEL-10395,1,Month-to-Month,4G,39.63,640,29,1,2,1,320.0,7.5,2,0,0.3773163102792433,Loyal
TEL-10396,19,2-Year,4G,36.46,577,22,0,0,0,28.85,0.0,1,0,0.06118965127491717,Loyal
TEL-10397,31,1-Year,4G,37.18,0,99,0,0,1,0.0,0.0,0,0,1.0,Dormant
TEL-10398,16,1-Year,5G,53.28,765,32,2,2,0,45.0,9.0,0,1,0.19037806910488503,At Risk
TEL-10399,61,Month-to-Month,5G,48.72,550,25,0,0,0,8.87,0.0,2,1,0.0722324791573432,Loyal
TEL-10400,52,1-Year,4G,71.22,571,29,1,2,1,10.77,7.5,0,0,0.11679699961483529,Loyal
TEL-10401,31,2-Year,4G,116.56,352,25,2,1,0,11.0,6.0,1,0,0.048321181810773516,Loyal
TEL-10402,64,Month-to-Month,4G,83.61,623,28,3,2,0,9.58,10.5,2,0,0.37930197094987333,At Risk
TEL-10403,7,Month-to-Month,4G,22.56,523,29,0,2,1,65.38,6.0,2,0,0.3196976723966769,Loyal
TEL-10404,7,Month-to-Month,5G,105.72,415,32,2,3,0,51.88,12.0,2,1,0.39441758701435126,At Risk
TEL-10405,28,1-Year,4G,100.24,480,31,2,1,0,16.55,6.0,0,0,0.05629303364798627,Loyal
TEL-10406,1,2-Year,4G,79.78,534,21,1,1,0,267.0,4.5,1,0,0.07485610971729474,Loyal
TEL-10407,71,2-Year,4G,58.34,550,24,1,0,0,7.64,1.5,1,0,0.029338995741694095,Loyal
TEL-10408,3,Month-to-Month,5G,90.94,682,38,0,2,0,170.5,6.0,2,1,0.13394640164038543,Loyal
TEL-10409,70,Month-to-Month,5G,54.98,442,33,2,1,0,6.23,6.0,2,1,0.11025593049990615,Loyal
TEL-10410,13,Month-to-Month,5G,117.58,284,14,0,0,0,20.29,0.0,2,1,0.16502640752399445,Loyal
TEL-10411,8,Month-to-Month,4G,59.68,107,14,4,0,0,11.89,6.0,2,0,0.27340344323323573,Loyal
TEL-10412,43,2-Year,5G,65.8,628,19,1,0,0,14.27,1.5,1,1,0.01726549048586883,Loyal
TEL-10413,37,2-Year,4G,40.42,288,23,0,3,0,7.58,9.0,1,0,0.12116730376421878,At Risk
TEL-10414,18,Month-to-Month,4G,92.28,614,18,0,0,1,32.32,0.0,2,0,0.27333064445746064,Loyal
TEL-10415,60,Month-to-Month,5G,119.43,687,23,0,0,0,11.26,0.0,2,1,0.0769210554548815,Loyal
TEL-10416,58,2-Year,4G,23.77,412,38,1,0,0,6.98,1.5,1,0,0.036921918722009846,Loyal
TEL-10417,9,2-Year,4G,20.7,0,60,3,0,1,0.0,4.5,1,0,0.995,At Risk
TEL-10418,71,Month-to-Month,4G,38.71,234,32,1,0,0,3.25,1.5,2,0,0.14595388182783517,Loyal
TEL-10419,31,Month-to-Month,4G,53.93,668,16,3,3,0,20.88,13.5,2,0,0.39212624581265326,At Risk
TEL-10420,1,Month-to-Month,5G,102.13,379,28,6,0,0,189.5,9.0,2,1,0.31781537635634105,At Risk
TEL-10421,65,2-Year,4G,103.64,448,28,3,4,0,6.79,16.5,1,0,0.16597274109676974,At Risk
TEL-10422,16,2-Year,5G,35.99,366,33,0,0,0,21.53,0.0,1,1,0.027929396429685047,Loyal
TEL-10423,70,Month-to-Month,4G,99.31,406,22,6,0,1,5.72,9.0,2,0,0.35605402574158973,At Risk
TEL-10424,57,1-Year,5G,90.6,693,28,1,1,0,11.95,4.5,0,1,0.02040274316994818,Loyal
TEL-10425,41,1-Year,4G,73.11,607,33,2,3,0,14.45,12.0,0,0,0.17598949720004473,At Risk
TEL-10426,30,2-Year,4G,101.44,354,24,0,0,0,11.42,0.0,1,0,0.027645755298775176,Loyal
TEL-10427,27,1-Year,4G,91.27,480,14,1,0,0,17.14,1.5,0,0,0.033774356723060235,Loyal
TEL-10428,25,Month-to-Month,4G,80.98,409,14,0,0,0,15.73,0.0,2,0,0.186706007133631,Loyal
TEL-10429,62,Month-to-Month,4G,101.23,383,24,1,0,0,6.08,1.5,2,0,0.1712415427903152,Loyal
TEL-10430,17,Month-to-Month,4G,39.55,335,13,2,0,0,18.61,3.0,2,0,0.25223338159504,Loyal
TEL-10431,27,2-Year,4G,66.5,611,19,5,0,0,21.82,7.5,1,0,0.13366611494185743,Loyal
TEL-10432,42,Month-to-Month,4G,75.36,409,10,0,1,0,9.51,3.0,2,0,0.16981764983001438,Loyal
TEL-10433,46,1-Year,4G,94.16,564,31,1,0,0,12.0,1.5,0,0,0.027975227931360373,Loyal
TEL-10434,16,1-Year,4G,68.03,0,79,0,0,1,0.0,0.0,0,0,1.0,Dormant
TEL-10435,2,2-Year,5G,62.71,642,27,1,1,0,214.0,4.5,1,1,0.038771476991385015,Loyal
TEL-10436,40,Month-to-Month,4G,23.93,644,32,1,0,0,15.71,1.5,2,0,0.1799526450926197,Loyal
TEL-10437,16,1-Year,5G,50.94,503,35,1,0,0,29.59,1.5,0,1,0.02955423586472812,Loyal
TEL-10438,48,Month-to-Month,4G,78.39,568,24,0,0,0,11.59,0.0,2,0,0.17210247505086065,Loyal
TEL-10439,9,1-Year,5G,83.53,412,21,0,0,0,41.2,0.0,0,1,0.026832397603197257,Loyal
TEL-10440,14,Month-to-Month,5G,89.62,697,29,0,1,0,46.47,3.0,2,1,0.13828056970760289,Loyal
TEL-10441,4,Month-to-Month,5G,78.27,374,33,0,0,1,74.8,0.0,2,1,0.14841590302069568,Loyal
TEL-10442,53,Month-to-Month,4G,92.8,411,35,2,0,0,7.61,3.0,2,0,0.16934995061400782,Loyal
TEL-10443,39,1-Year,4G,109.34,272,19,2,2,0,6.8,9.0,0,0,0.11164670736884448,At Risk
TEL-10444,51,Month-to-Month,4G,94.07,370,27,7,0,0,7.12,10.5,2,0,0.35225847499306634,At Risk
TEL-10445,57,Month-to-Month,4G,65.68,607,22,0,4,0,10.47,12.0,2,0,0.38377881325431423,At Risk
TEL-10446,31,Month-to-Month,4G,24.52,676,25,0,0,1,21.13,0.0,2,0,0.19097120276999643,Loyal
TEL-10447,30,Month-to-Month,4G,56.68,532,24,6,4,0,17.16,21.0,2,0,0.47068583994401725,At Risk
TEL-10448,19,Month-to-Month,4G,40.15,387,22,0,0,1,19.35,0.0,2,0,0.2703154513820323,Loyal
TEL-10449,29,Month-to-Month,4G,42.03,356,28,2,3,0,11.87,12.0,2,0,0.398463313832106,At Risk
TEL-10450,7,1-Year,4G,113.26,347,30,1,1,0,43.38,4.5,0,0,0.07481567863972396,Loyal
TEL-10451,53,2-Year,4G,51.62,487,40,2,0,0,9.02,3.0,1,0,0.03338540657432522,Loyal
TEL-10452,26,Month-to-Month,4G,114.42,498,29,0,0,0,18.44,0.0,2,0,0.1903540236788491,Loyal
TEL-10453,31,Month-to-Month,5G,22.1,491,22,3,2,1,15.34,10.5,2,1,0.37036297895324766,At Risk
TEL-10454,69,Month-to-Month,5G,117.7,465,14,1,2,1,6.64,7.5,2,1,0.3275303132008249,Loyal
TEL-10455,51,Month-to-Month,4G,40.48,597,36,0,0,0,11.48,0.0,2,0,0.1710646386685766,Loyal
TEL-10456,25,1-Year,5G,60.51,597,14,2,2,0,22.96,9.0,0,1,0.102225250279498,At Risk
TEL-10457,41,Month-to-Month,4G,33.33,378,18,5,0,1,9.0,7.5,2,0,0.3367225431256229,Loyal
TEL-10458,35,Month-to-Month,5G,77.72,665,21,0,0,0,18.47,0.0,2,1,0.06747175258626442,Loyal
TEL-10459,31,Month-to-Month,5G,95.03,522,8,3,0,0,16.31,4.5,2,1,0.06421511658233361,Loyal
TEL-10460,30,Month-to-Month,5G,116.67,422,30,3,0,0,13.61,4.5,2,1,0.08303311244077877,Loyal
TEL-10461,53,2-Year,4G,26.22,418,37,1,0,0,7.74,1.5,1,0,0.030402982539948935,Loyal
TEL-10462,52,Month-to-Month,4G,117.33,470,21,3,0,0,8.87,4.5,2,0,0.17616008494459667,Loyal
TEL-10463,60,Month-to-Month,4G,90.56,340,28,6,1,0,5.57,12.0,2,0,0.3414075342539173,At Risk
TEL-10464,52,Month-to-Month,4G,80.59,437,27,3,0,0,8.25,4.5,2,0,0.1716042421244029,Loyal
TEL-10465,10,Month-to-Month,4G,70.97,509,28,1,3,1,46.27,10.5,2,0,0.4971118675785884,At Risk
TEL-10466,5,Month-to-Month,5G,34.28,252,34,0,0,0,42.0,0.0,2,1,0.20362336950006374,Loyal
TEL-10467,67,Month-to-Month,4G,93.0,416,26,0,0,0,6.12,0.0,2,0,0.17024053326834385,Loyal
TEL-10468,66,Month-to-Month,4G,113.76,0,61,1,3,1,0.0,10.5,2,0,0.9524565631601203,Dormant
TEL-10469,39,1-Year,5G,106.72,488,26,0,0,0,12.2,0.0,0,1,0.039603852634351656,Loyal
TEL-10470,23,2-Year,5G,58.45,372,8,3,0,0,15.5,4.5,1,1,0.022518645705533254,Loyal
